QID,Prediction
Q362,不好意思 没有 等到 回复 时间 系统 自动 关闭 1 情况 应该 没有 问题
Q363,正常 现象
Q364,这款 车 需要 <UNK> <UNK>
Q365,描述 需要 更换 机油 散热器
Q366,检查 曲轴 位置 传感器
Q367,更换 减震器 换上去 弹簧 弹簧 橡胶垫 好
Q368,建议 更换 整个 整个 更换
Q369,不 需要 更换
Q370,检查 油 浮子 卡住
Q371,建议 先 检查 钥匙 是否 问题
Q372,这种 情况 大概 两种 情况 下 喷水 电机 损坏 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝 烧 保险丝
Q373,建议 选择 宝马 比较 好
Q374,这种 情况 建议您 下载 汽车 大师
Q375,这种 情况 需要 电脑 检测 一下 凸轮轴 位置 传感器
Q376,不会 影响
Q377,可能 变速箱 内部 问题
Q378,建议 去 店里 师傅 帮忙 一下
Q379,锁块 问题
Q380,需要 记号 进行 安装
Q381,这种 情况 最好 使用 原厂 导航 地方 进行 购买
Q382,说 后视镜 上 两个 螺丝 需要 更换
Q383,阅读 灯 网上 购买
Q384,油耗 高 油耗 会 增加 油耗
Q385,款 发动机 型号
Q386,去 4s店 维修 资金
Q387,建议 清洗 一下 风道
Q388,建议 先 检查 保险丝 是否 正常
Q389,没有 必要 加装
Q390,建议 使用 原厂 防冻液
Q391,这是 废气 再循环 阀
Q392,建议 清洗 节气门 积碳 清洗 下 高速 清洗 节气门 积碳 清洗 下 高速 清洗 节气门 积碳 清洗 下 高速 清洗 节气门 积碳 清洗 下 高速 清洗 节气门 积碳 清洗 下 高速 清洗 节气门 积碳
Q393,怠速 马达 问题 怠速 马达 控制 怠速 低 电脑 控制 怠速 低 电脑 控制 怠速 低 电脑 控制 怠速 低 电脑 控制 怠速 低 电脑 控制 怠速 低 电脑 控制 怠速 低 电脑 控制
Q394,正常 胎压 监测 2 2 2 3 2 3 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2 5 2
Q395,喷 底盘 装甲 喷涂 喷 底盘 装甲 预防 底漆 面漆 喷 底盘 装甲 预防 底漆 面漆 喷 底盘 装甲 预防 底漆 面漆 喷 底盘 装甲 预防 底漆 面漆 喷 底盘 装甲 预防 底漆 面漆
Q396,机油 问题 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均 机油 均
Q397,检查 电瓶 是否 损坏
Q398,更换 汽油 滤芯
Q399,建议 修理厂 检查一下 刹车片 是否 损坏
Q400,不 需要 做 参考 一下
Q401,很 可能 节气门 脏 清洗 节气门 怠速
Q402,检查 汽缸 垫 是否 存在 漏水
Q403,正常 行驶 速度 比较 正常 行驶 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况 路况
Q404,刹车 保养 更换 刹车油 防冻液 刹车油 更换 刹车油
Q405,这种 情况 车辆 轮胎 平衡 问题
Q406,这款 车 外形 油耗 九个 左右
Q407,描述 这种 情况 应该 高压 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵 问题 高压 油泵 油泵
Q408,这种 情况 建议 检查一下 发动机 有没有 故障码
Q409,车子 仪表 灯 全亮 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表 灯 车子 仪表
Q410,涡轮 增压器 增压器
Q411,描述 应该 一是 可能 变速箱 程序 问题 导致 去 4s 升级 一下 变速箱 程序 试试 不行 需要 电脑 读取 一下 相关 故障码 故障码 具体 判断 分析 故障 点
Q412,分离 轴承 异响 检查 离合器 压板
Q413,矿物质 机油 半年 五千 公里 更换 一次
Q414,重点 检查一下 风扇 转不转 接地 电压
Q415,汽油 滤芯 汽油 滤芯 汽油 滤芯 汽油 滤芯 9 万公里 更换
Q416,正 时 链条 不用 更换
Q417,车辆 描述 这种 情况 说明 车辆 正 时 错误 正时 不 正确 需要 重新 校准 一下 故障码
Q418,检查 气缸 垫 是否 存在 问题
Q419,描述 情况 分析 应该 密封 不好 密封 不好
Q420,轮胎 侧面 轮胎 侧面 轮胎 侧面 更换 轮胎
Q421,修理厂 维修 好后
Q422,正常 现象 不用 担心
Q423,描述 故障码 故障码 删除 故障码 故障码 故障码 出现 问题 更换 曲轴箱 通风 阀
Q424,这种 情况 需要 更换 导航 进行 检查
Q425,描述 情况 分析 建议 更换 燃油箱 燃油 压差
Q426,检查 四轮 定位 数据 是否 正常
Q427,这种 情况 可能 机油 没有 安装 到位
Q428,这种 情况 需要 拆 下 卡扣 检查 卡扣 是否 松动
Q429,更换 机油 滤芯 壳 上面 加入 干净
Q430,不 影响 机油
Q431,修复 只能 更换
Q432,描述 情况 分析 应该 节气门 积碳 造成
Q433,这种 情况 主要 两个 方面 原因 包括 发动机 控制 单元 内部 问题
Q434,防冻液 两年 4 年 以后 每年 防冻液 进行 补充
Q435,怠速 不稳 熄火 后 未 怠速 不稳
Q436,不 需要 拆 下 装饰板
Q437,更换 机油 更换 机油 更换 机油 试试
Q438,这种 情况 需要 进行 报 保险
Q439,描述 1 情况 建议 清洗 一下 积碳
Q440,这种 情况 需要 电脑 读取 一下 发动机 电控 系统 故障码 故障码 信息 分析
Q441,描述 情况 分析 应该 线路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路 断路 短路
Q442,雷达 问题 更换 刹车 卡钳 刹车 卡钳
Q443,这种 情况 可能 节气门 内部 故障
Q444,需要 更换 压力 传感器
Q445,建议您 电脑 检测 一下 大梁
Q446,建议您 更换 变速箱 油
Q447,这种 情况 可能 变速箱 发出 声音 没有 问题
Q448,建议 清洗 一下 节气门
Q449,检查 节 温器
Q450,检查 雨 刮 电机
Q451,咨询 一下
Q452,检查 下 看看 有没有 电
Q453,冷车 启动 机油 粘度 低 机油 机油 滤清器 含水 机油 滤清器 空气 滤清器 过滤 滤清器
Q454,单向阀 上 进 气量 空气
Q455,相关 线路 控制 模块 相关 线路 控制 模块 线路
Q456,建议 更换 汽油 添加剂 汽油
Q457,更换 价格 大概 5000 左右
Q458,这是 收音机 天线 信号 干扰
Q459,建议 先 匹配 遥控器
Q460,检查 水箱 盖 密封圈 是否 漏水
Q461,更换 雨刮器 总成
Q462,这种 情况 需要 清洗 一下 节气门 喷油嘴 拆下来 清洗 一下 节气门
Q463,4s店 三千 左右
Q464,油箱 通气孔
Q465,改气 后 容易 造成 发动机 废 气阀
Q466,这种 情况 4s店 免费 更换
Q467,保养 提示 灯 归零 保养 提示 灯
Q468,这种 情况 需要 检查 变速箱 油 是否 问题
Q469,拆掉 锤子 拆掉 <UNK> 拆掉 下来 一圈 旋转 进去
Q470,这种 情况 可能 调压阀 堵塞 现象
Q471,检查 刹车 开关 信号 是否 正常
Q472,变速箱 电脑板 问题 更换 变速箱 总成
Q473,排气管 纠正 挤压 变形
Q474,建议 先 清洗 一下 变速箱 油
Q475,检查 后备箱 锁 块
Q476,建议 选择 米其林 轮胎
Q477,燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝 燃油 宝
Q478,轮胎 补胎 钉 <UNK> <UNK> <UNK>
Q479,检查 柴油 滤芯 是否 堵塞
Q480,需要 检查一下 涡轮 增压 是否 堵塞
Q481,此款 发动机舱 右侧 横梁 下方
Q482,建议 先 检查一下 皮带 是否 老化
Q483,匹配 防盗 电脑 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配 钥匙 匹配
Q484,发动机 故障 建议 清洗 节气门 积碳
Q485,固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝 固定 螺丝
Q486,不 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大 影响 不 大
Q487,需要 专用工具 拧紧 力矩 螺丝 松开 手刹 线
Q488,描述 情况 分析 应该 转向 机 问题
Q489,建议 更换 u 盘
Q490,这种 情况 需要 检查一下 钥匙 电池电量
Q491,漏气 部位 漏气
Q492,先 检查一下 空调 滤芯 是否 堵塞
Q493,检查 高压泵
Q494,这种 情况 属于 正常
Q495,这种 情况 建议 检查一下 发动机 变速器 机脚胶 是否 存在 问题
Q496,车辆 户籍 所在地 车辆 户籍 车辆 合格证 保险单 车辆 合格证 保险单
Q497,建议 清洗 节气门 检查 火花塞 间隙 是否 正常 检查 火花塞 间隙 是否 正常 检查 火花塞 间隙 是否 正常 检查 火花塞 间隙 是否 正常 检查 火花塞 间隙 是否 正常 检查 火花塞 间隙 是否 正常 检查
Q498,92 号 汽油
Q499,需要 清洗 节气门 喷油嘴 检查 火花塞
Q500,机油 压力 机油 压力 不足 会 影响 发动机
Q501,检查 油泵 保险丝
Q502,车门 刮伤 喷漆 300 元
Q503,用手 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关 位于 开关
Q504,已经 提供 正时
Q505,描述 情况 分析 保养 时间 公里 数 不 质保 期 免费
Q506,使用 机油 使用
Q507,需要 更换 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板 加上 后 翼子板
Q508,推荐 使用 5w30 都
Q509,数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线 接口 连接 数据线
Q510,检查 离合 分离 轴承
Q511,235 轮胎 轮毂 轮胎 宽度 会 增加 油耗 会 高些
Q512,发动机 气门 间隙 小 发动机 气门 间隙 小 发动机 动力 不足 燃油 添加剂 清洗 燃油 添加剂 燃油 添加剂
Q513,新车 不 建议 去 4s店 保养
Q514,这种 情况 属于 正常 现象
Q515,描述 情况 分析 建议 检查 空调 压缩机 保险丝
Q516,车门 贴 <UNK>
Q517,检查 室外 温度传感器
Q518,八十 转 一档 加油 门
Q519,改装 大灯 灯泡 雨雾 固定 位置 安装 无所谓 固定 好
Q520,喷水 嘴 电机 直接 接上
Q521,机油 型号 机油 型号 机油 型号 机油 使用
Q522,不 需要 换 暖风 水箱
Q523,整体 都 不错
Q524,这款 车 油耗 比较 高
Q525,这款 车 整体 性能 不错 油耗 低 油耗 低
Q526,这种 情况 需要 考虑 喷油嘴 喷油量 过大 导致 需要 考虑 气缸 压力 过低 导致 需要 考虑 气缸 压力 过低 导致 需要 考虑 气缸 压力 过低 导致 需要 考虑 气缸 压力 过低 导致 需要 考虑
Q527,描述 这种 情况 建议 更换 机油 需要 更换 机油
Q528,建议 检查 周围 电器
Q529,清洗 一下 节气门
Q530,加装 灯 安定 器 亮度 下降
Q531,需要 检查一下 转向 助力 油 是否 缺少
Q532,这种 情况 汽油 滤芯 喷油嘴 是否 问题
Q533,电脑 学习 离合器
Q534,这种 情况 离合器 压盘 磨损 不 影响 不 影响
Q535,测量 低压 油泵
Q536,拆卸 正时 记号 进行 固定
Q537,二手车 购买 主要 看 车况
Q538,变速箱 问题 需要 拆 变速箱
Q539,拆 进气 支管 就行了
Q540,这种 情况 需要 更换 新 气门 室 罩盖 总成
Q541,建议 解码器 进 解码器 进 解码器 解码 解码器 读取 故障码
Q542,调节 按钮 调节
Q543,<UNK> 方向
Q544,这种 情况 台速 踩油门 转速 上去
Q545,需要 检查一下 底盘 悬挂 系统 有没有 变形
Q546,描述 得知 电脑 读取 一下 故障 记录 故障
Q547,使用 蓝壳 5w 30 机油
Q548,抽 真空 加注
Q549,检查 减震 有没有 漏气
Q550,公里 火花塞 需要 更换 一次 火花塞
Q551,这种 情况 节气门 脏 导致
Q552,这种 情况 完全 烧 机油 现象
Q553,详见
Q554,手刹 手刹 拉线 冻住 回位 簧 回位 簧 回位 簧 回位 好不好
Q555,自然 吸气 发动机 声音 比较 好 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品 机油 正品
Q556,卤素灯 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度 亮度
Q557,水温 传感器 水温 传感器
Q558,这种 情况 没有 问题
Q559,可能 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳 燃油 品质 不佳
Q560,更换 机油 机滤 检查 机油 滤芯
Q561,这种 情况 需要 清洗 喷油嘴 节气门 喷油嘴 积碳
Q562,车 需要 四升
Q563,清洗 节气门 匹配 一下 节气门 匹配 一下
Q564,描述 情况 分析 应该 风扇 控制器 坏
Q565,故障码 查询 故障码 故障码 看 下 发动机 有没有 故障码
Q566,变速箱 <UNK> 变速箱 大 大
Q567,建议 检查一下 火花塞 点火 线圈
Q568,更换 刹车片
Q569,买
Q570,调整 离合器 油 更换 离合器 三件套
Q571,保险 共用 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧 保险 烧
Q572,最好 使用 汽车 装具 店 师傅 进行 处理
Q573,清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下 发动机 积碳 清洗 一下
Q574,建议 更换 下 节气门
Q575,描述 情况 分析 可能 线路 插头 进水 导致 故障 现象
Q576,低压 高压 低压 高压 达到 高低压 低压
Q577,需要 拆 空调 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发 箱 蒸发
Q578,换 灯泡 型号
Q579,描述 情况 分析 故障 现象 分析 故障 现象 分析 故障 现象 分析 故障 现象 分析 故障 现象 分析 故障 现象 描述 情况 分析 故障 现象 分析 故障 现象 分析 故障 现象 分析 故障 现象
Q580,两款 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型 目前 车型
Q581,这种 情况 建议 使用 95 号 汽油 试试
Q582,这种 情况 玻璃 升降器 松动 造成 需要 拆 门板 门饰板 机构
Q583,描述 情况 分析 建议 车辆 座椅 进行 调整
Q584,电瓶 坏 不存 电
Q585,建议 更换 原厂 配件
Q586,这种 情况 需要 检查一下 气缸 垫 是否 损坏 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫 呲 缸 垫
Q587,不 需要 更换 防冻 玻璃水 添加
Q588,这种 情况 三元催化 器 氧 传感器 问题
Q589,描述 情况 分析 发动机 缸 压 到底 缸 压 不够 气门 密封 不好
Q590,90000 公里 数 需要 更换 刹车片 刹车盘
Q591,检修 曲轴箱 通风 阀 是否 异常
Q592,先 检查一下 开关 开关
Q593,说 情况 不 妨碍 不 妨碍 不 妨碍 更换 刹车片
Q594,描述 情况 原因 气门 油封 老化 造成 需要 更换 气门 油封
Q595,这种 情况 最好 不要 私自 灯泡 不 受 烧坏 烧坏 造成 灯 开关 容易 烧线 烧坏 烧坏 造成 灯 开关 容易 烧线 烧坏 烧坏 造成 灯 开关 容易 烧线 烧坏 烧坏 造成 灯 开关
Q596,拆 进气管 拆下来 清洗
Q597,更换 汽油 滤芯 清洗 喷油嘴
Q598,检查 下 空调 控制面板 是否 问题
Q599,描述 1 情况 应该 是因为 火花塞 问题 导致
Q600,正常 行驶 中 挂 档
Q601,刹车油 防冻液 刹车油 更换 刹车油
Q602,建议 清洗 节气门 喷油嘴 积碳
Q603,这种 情况 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述 车辆 描述
Q604,大梁 变形 变形 变形 导致 漏水 只能 更换
Q605,描述 情况 分析 应该 曲轴 位置 传感器
Q606,描述 情况 分析 直接 更换 油
Q607,检查 下 保险丝
Q608,多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘 多功能 方向盘
Q609,打开 钥匙 门 打开 点火 开关
